bumgardner	baumgardner	24	297	401
mckelvey	mckelvy	24	530	146
abby	abbey	24	110	722
woodhams	woodham	24	249	430
millett	millet	24	530	432
peachy	peachey	24	132	528
macaulay	macauley	24	448	338
mcauley	macauley	24	706	338
tidey	tidy	24	137	299
conte	conti	24	249	354
pounds	pound	24	392	644
sansom	sanson	24	792	218
livesey	livsey	24	549	184
job	jobe	24	459	489
berresford	beresford	24	125	917
haggarty	haggerty	24	161	820
chinnery	chinery	24	182	139
stalling	stallings	24	103	826
knudson	knudsen	24	445	607
westmorland	westmoreland	24	109	688
bellanger	belanger	24	123	1038
cortez	cortes	24	587	256
sanson	sansom	24	218	792
spillman	spilman	24	377	167
thackray	thackeray	24	299	237
weigand	wiegand	24	280	315
greenburg	greenberg	24	96	902
settle	suttle	24	682	337
layland	leyland	24	148	408
cartlidge	cartledge	24	311	428
livsey	livesey	24	184	549
mulcahy	mulcahey	24	608	91
kiely	kiley	24	408	425
mortenson	mortensen	24	298	493
honeycutt	hunnicutt	24	784	316
piles	pyles	23	204	423
brantley	brantly	23	771	74
hinchliff	hinchliffe	23	114	497
keily	kiely	23	122	408
bartram	bartrum	23	727	144
kiley	kiely	23	425	408
wolverton	woolverton	23	296	130
bettridge	betteridge	23	162	425
qualls	quarles	23	584	528
headly	headley	23	79	722
stuckey	stucky	23	784	152
hardeman	hardiman	23	287	482
emerick	emrick	23	388	142
aaron	aron	23	912	180
schrieber	schreiber	23	132	759
toone	toon	23	265	481
dilley	dilly	23	580	136
gilson	gillson	23	847	158
simpkin	simkin	23	332	232
mcgillivray	macgillivray	23	374	180
buel	buell	23	135	577
warriner	warrener	23	417	183
fury	furey	23	225	260
joliffe	jolliffe	23	140	439
kimberley	kimberly	23	330	208
hoggarth	hogarth	23	200	552
whitcombe	witcombe	23	311	131
keifer	kiefer	23	265	584
shufflebottom	shufflebotham	23	107	169
beaman	beeman	23	583	478
tulloch	tullock	23	370	130
isreal	israel	23	87	721
entwhistle	entwistle	23	107	685
tunnicliffe	tunnicliff	23	324	146
milan	milam	23	265	689
giffin	giffen	23	370	175
macy	macey	23	468	611
scrivens	scriven	23	302	504
mcnaughton	macnaughton	23	733	135
noon	noone	23	647	258
morehead	moorhead	23	632	444
appel	apple	23	491	489
leyland	layland	23	408	148
trainer	traynor	23	412	600
watley	whatley	23	163	911
simm	sim	23	383	705
lohman	lohmann	23	254	174
quimby	quinby	23	454	128
hudgens	hudgins	23	278	554
jobe	job	23	489	459
macken	mackin	23	177	374
pointon	poynton	23	310	216
pindar	pinder	23	119	921
carden	cardin	23	710	250
nabors	neighbors	23	318	280
waites	waits	23	329	324
minnich	minnick	23	283	417
trudel	trudelle	23	307	59
spradlin	spradling	23	368	237
middlebrook	middlebrooks	23	305	180
bernhard	bernhardt	23	309	441
timpson	timson	23	216	280
bowering	bowring	23	192	323
giffen	giffin	23	175	370
voigt	voight	23	434	283
burnside	burnsides	23	775	68
cleverly	cleverley	23	199	201
fillion	filion	23	175	204
reiss	reis	23	385	541
standfield	stanfield	23	134	893
sager	sagar	23	686	310
chin	chinn	23	331	633
bailie	baillie	23	246	715
markus	marcus	23	202	834
manual	manuel	23	68	1030
sansom	sansome	23	792	140
mattsson	mattson	23	242	788
padget	paget	23	314	688
erdmann	erdman	23	212	336
dougal	dougall	23	145	222
macaulay	mcaulay	23	448	207
hooton	hooten	23	429	298
pepin	lachance	23	508	454
beavan	beaven	23	366	359
grisby	grigsby	23	110	737
jefferys	jeffreys	23	274	739
phillipson	philipson	23	316	181
lachance	pepin	23	454	508
mcdonell	macdonell	23	380	167
cisco	sisco	23	188	424
wiegand	weigand	23	315	280
wilburn	wilborn	23	743	235
haslam	haslem	23	933	130
dumont	dumond	23	622	162
cleland	clelland	23	530	212
colyer	collyer	23	374	652
staten	staton	23	296	756
wilmore	willmore	23	185	236
neighbors	nabors	23	280	318
macauley	macaulay	23	338	448
saville	savile	23	926	138
mowatt	mowat	23	197	328
arundel	arundell	23	296	238
worman	warman	23	218	570
chafin	chaffin	23	251	599
gaudin	godin	23	181	495
scriven	scrivens	23	504	302
carless	careless	23	230	189
daughtery	doughtery	23	371	137
bengtson	bengtsson	23	176	517
scarlet	scarlett	23	128	564
blane	blain	23	194	613
malpas	malpass	23	207	324
longden	longdon	23	325	195
gunther	guenther	23	603	430
pleasants	pleasant	23	269	365
maslin	maslen	23	261	236
aspinall	aspinal	22	799	87
laurin	lorrain	22	209	114
caffery	caffrey	22	140	369
holbert	halbert	22	311	415
silberman	silverman	22	153	640
lefevre	lefever	22	553	330
gunderson	gundersen	22	676	180
reddick	riddick	22	629	396
sommerville	summerville	22	458	334
batey	baty	22	470	395
glyn	glynn	22	117	947
toy	toye	22	567	212
hinchliffe	hinchliff	22	497	114
anger	auger	22	279	600
rowbottom	rowbotham	22	365	422
boyette	boyett	22	254	276
nickles	nickels	22	314	431
rawlingson	rawlinson	22	63	994
lalor	lawlor	22	209	658
arrington	arington	22	930	59
hogarth	hoggarth	22	552	200
caulfield	caufield	22	540	189
ormerod	ormrod	22	405	185
reidel	riedel	22	111	297
speak	speake	22	228	199
foltz	fultz	22	459	554
paschal	paschall	22	305	272
baumgartner	baumgardner	22	584	401
woolverton	wolverton	22	130	296
heming	hemming	22	142	693
mcennis	mcneir	22	156	175
ackland	acland	22	347	124
lothrop	lathrop	22	185	735
mathewson	matthewson	22	449	254
hurlbut	hurlburt	22	283	355
duckett	ducket	22	863	85
criswell	creswell	22	471	411
teesdale	teasdale	22	140	756
teasdale	teesdale	22	756	140
strait	straight	22	433	327
pickel	pickle	22	212	340
caufield	caulfield	22	189	540
emanuel	emmanuel	22	425	130
pyles	piles	22	423	204
linekar	lineker	22	72	379
chaffin	chafin	22	599	251
dark	darke	22	398	299
keates	keats	22	283	293
ackroyd	akroyd	22	504	113
brownson	bronson	22	206	763
beverly	beverley	22	528	334
thackeray	thackray	22	237	299
gorley	gourley	22	130	525
canada	canady	22	453	518
collyer	colyer	22	652	374
hardesty	hardisty	22	634	294
charette	charest	22	327	220
straight	strait	22	327	433
pippen	pippin	22	133	419
callen	callan	22	340	544
selwood	sellwood	22	258	208
houseman	housman	22	371	152
warrener	warriner	22	183	417
adkinson	adkison	22	316	156
barrass	barras	22	329	258
gundersen	gunderson	22	180	676
izzard	izard	22	389	211
schuman	shuman	22	320	462
hirsh	hirsch	22	150	904
joslin	joslyn	22	732	210
maude	maud	22	360	291
leclaire	leclair	22	200	541
allred	alred	22	906	123
bolter	boulter	22	165	510
caple	capel	22	291	379
mcadam	macadam	22	509	110
collin	colin	22	681	280
rimmington	rimington	22	199	104
perryman	perriman	22	800	122
barefield	barfield	22	177	812
blodgett	blodget	22	602	82
bottom	bottoms	22	339	377
mclachlan	mclauchlan	22	779	214
macadam	mcadam	22	110	509
gwynn	gwyn	22	398	238
kelleher	kelliher	22	748	161
senter	center	22	282	245
harbour	harbor	22	517	124
hindmarsh	hindmarch	22	387	171
roden	rhoden	22	719	289
leclaire	leclerc	22	200	681
vineyard	vinyard	22	305	182
horsfield	horsefield	22	400	171
longdon	longden	21	195	325
hislop	hyslop	21	419	380
goldthorpe	goldthorp	21	255	85
gooden	goodin	21	486	472
guard	gard	21	243	527
ballantine	ballantyne	21	321	593
lapoint	lapointe	21	174	728
lansdowne	lansdown	21	111	197
chinery	chinnery	21	139	182
lampkin	lamkin	21	277	263
hardisty	hardesty	21	294	634
salyer	salyers	21	354	238
mcfee	mcphee	21	261	745
reinhard	reinhardt	21	262	729
ries	reis	21	355	541
carberry	carbery	21	379	94
beaudoin	baudoin	21	602	95
ewan	ewen	21	185	442
fredricks	fredericks	21	162	515
truex	truax	21	147	413
lucey	lucy	21	204	576
lambourne	lambourn	21	273	131
leclair	leclaire	21	541	200
ormrod	ormerod	21	185	405
gormley	gormly	21	502	63
purkiss	purkis	21	278	225
lamson	lampson	21	273	138
hellewell	helliwell	21	154	454
scoggins	scoggin	21	588	154
charbonneau	charboneau	21	614	108
guimond	guimont	21	210	85
babbington	babington	21	119	224
fogerty	fogarty	21	158	818
rivet	rivest	21	259	100
lampson	lamson	21	138	273
biles	byles	21	443	177
berquist	bergquist	21	94	221
houde	houle	21	308	626
drewery	drewry	21	245	288
ager	agar	21	400	540
sherill	sherrill	21	63	710
waghorn	waghorne	21	388	99
fredericks	fredricks	21	515	162
toon	toone	21	481	265
kaminsky	kaminski	21	272	513
hartnett	harnett	21	449	327
meaney	meany	21	235	133
markle	markel	21	456	215
heffner	hefner	21	378	478
sheperd	shepperd	21	429	550
brantly	brantley	21	74	771
thwaite	thwaites	21	174	536
cornes	corns	21	248	289
horsefall	horsfall	21	68	635
mccutchen	mccutcheon	21	235	779
wimberley	wimberly	21	132	378
agar	ager	21	540	400
mcmaster	macmaster	21	883	98
mcandrews	mcandrew	21	192	434
phillpot	philpot	21	109	832
rain	raine	21	214	694
reis	reiss	21	541	385
fitzgibbons	fitzgibbon	21	208	390
mitten	mitton	21	223	373
cully	culley	21	212	534
sousa	souza	21	306	510
blanche	blanch	21	269	357
blanck	blank	21	113	773
sheils	shiels	21	133	323
ahern	aherne	21	882	131
ridgwell	ridgewell	21	90	169
villarreal	villareal	21	472	179
perrett	perrott	21	542	376
radke	radtke	21	303	274
lanning	laning	21	616	94
chasteen	chastain	21	207	768
caffrey	caffery	21	369	140
schindler	shindler	21	552	99
baty	batey	21	395	470
dunnigan	dunigan	21	219	179
tarlton	tarleton	21	213	203
corns	cornes	21	289	248
souza	sousa	21	510	306
hurlburt	hurlbut	21	355	283
haggar	hagger	21	196	306
jowett	jowitt	21	623	113
burchell	burchill	21	528	206
starnes	starns	21	737	139
lathrop	lothrop	21	735	185
glanville	glanvill	21	502	74
bartrum	bartram	21	144	727
leader	leeder	21	568	235
brashear	brashears	21	360	324
mciver	mcivor	21	603	337
boulter	bolter	21	510	165
pramstaller	esper	21	65	99
furey	fury	21	260	225
belden	belding	21	395	222
bagnall	bagnell	21	763	155
duchene	duchesne	21	129	236
widner	widener	21	233	281
dan	dann	21	169	798
lucy	lucey	21	576	204
carlile	carlyle	21	498	450
baillie	bailie	21	715	246
gosset	gossett	21	90	631
hollinshead	hollingshead	21	271	387
schultze	schulze	21	209	440
peachey	peachy	21	528	132
roscow	roscoe	21	101	641
boulay	boulet	21	162	236
bramhall	bramall	21	280	168
gamage	gammage	21	140	199
reis	ries	21	541	355
dimond	dymond	21	427	454
schubert	shubert	21	706	205
harnett	hartnett	21	327	449
deweese	dewees	21	413	210
duchesne	duchene	21	236	129
newbold	newbould	21	591	174
passmore	pasmore	20	804	91
hatchet	hatchett	20	83	371
cannady	canady	20	296	518
brydon	bryden	20	283	314
mcaulay	mcauley	20	207	706
mullany	mullaney	20	96	321
swinburn	swinburne	20	165	195
sergent	sergeant	20	279	646
macduff	mcduff	20	101	204
wolcott	walcott	20	564	271
cardin	carden	20	250	710
greeley	greely	20	335	121
witton	whitton	20	240	724
wakely	wakeley	20	235	170
schram	schramm	20	307	447
hazleton	hazelton	20	93	472
mcaulay	macaulay	20	207	448
wiese	weise	20	452	346
brandenberg	brandenburg	20	82	574
joslyn	joslin	20	210	732
lavelle	lavell	20	485	179
coote	coot	20	604	82
selman	sellman	20	371	174
haslett	hazlett	20	284	431
rubinstein	rubenstein	20	175	295
donahoe	donohoe	20	319	542
bohannan	bohannon	20	178	663
gillen	gillan	20	587	367
blizzard	blizard	20	444	109
coop	coope	20	365	189
swindell	swindells	20	479	365
clausen	claussen	20	565	203
bickle	bickel	20	313	476
landen	landon	20	129	794
dockerty	docherty	20	130	631
slayton	slaton	20	369	307
toombs	tombs	20	395	429
swindells	swindell	20	365	479
kiefer	keifer	20	584	265
caraway	carraway	20	324	261
mcquillen	mcquillan	20	156	475
roebuck	robuck	20	716	73
mckibben	mckibbin	20	318	160
therrien	therien	20	443	70
meachem	meacham	20	106	688
fredrickson	frederickson	20	410	306
tillet	tillett	20	103	345
helliwell	hellewell	20	454	154
jevons	jeavons	20	145	232
rheaume	reaume	20	177	166
lindsley	linsley	20	308	209
jowitt	jowett	20	113	623
snelgrove	snellgrove	20	321	179
shiel	sheil	20	259	154
castor	caster	20	258	307
strum	sturm	20	170	501
charest	charette	20	220	327
thornburgh	thornburg	20	173	400
maxson	maxon	20	376	203
mcneeley	mcneely	20	144	638
goodin	gooden	20	472	486
canady	cannady	20	518	296
tunnicliff	tunnicliffe	20	146	324
markel	markle	20	215	456
herod	herrod	20	235	197
whitham	whittam	20	417	211
culberson	culbertson	20	173	736
reddington	redington	20	248	144
jager	jaeger	20	284	588
libbey	libby	20	127	806
sydney	sidney	20	179	393
boule	boulet	20	142	236
beaven	beavan	20	359	366
nickels	nickles	20	431	314
tong	tonge	20	453	434
wilhite	willhite	20	482	164
teal	teall	20	804	83
breault	brault	20	205	231
treadaway	treadway	20	178	483
savery	savory	20	219	402
goldsborough	goldsbrough	20	217	100
woolf	woolfe	20	704	178
nally	nalley	20	239	260
mowrey	mowery	20	175	433
doolan	doolin	20	464	256
rohde	rhode	20	370	305
caudle	candle	20	547	59
tillson	tilson	20	156	394
colledge	college	20	241	96
piercy	pearcy	20	632	329
blanch	blanche	20	357	269
copping	coppin	20	355	334
dunnaway	dunaway	20	76	570
woodham	woodhams	20	430	249
thackery	thackeray	20	145	237
mackintosh	mckintosh	20	579	45
mcquarrie	macquarrie	20	192	116
wallbridge	walbridge	20	131	222
aubrey	aubry	20	574	228
maroney	moroney	20	314	283
wakeling	wakelin	20	348	340
seifert	siefert	20	572	178
dellar	deller	20	165	267
hallford	halford	20	108	760
harriman	herriman	20	646	140
schreiber	schrieber	20	759	132
mullet	mullett	20	163	310
gourley	gorley	20	525	130
redick	reddick	20	113	629
deese	dees	20	235	625
nalley	nally	20	260	239
lavalle	lavallee	20	171	447
holiday	haliday	20	736	129
matheny	matheney	20	545	91
whale	wale	20	535	410
herriman	harriman	20	140	646
gallup	gallop	20	373	502
villareal	villarreal	20	179	472
halbert	holbert	20	415	311
hurlbert	hurlburt	20	158	355
crighton	crichton	20	231	557
primm	prim	20	167	137
spann	span	20	477	85
dunaway	dunnaway	20	570	76
kelliher	kelleher	20	161	748
kuhlmann	kuhlman	20	197	284
peddar	pedder	20	61	339
savoie	savoy	20	417	332
wellborn	welborn	20	159	458
twiss	twist	20	290	441
kaminski	kaminsky	20	513	272
hartford	harford	20	356	422
logston	logsdon	20	96	565
riedel	reidel	20	297	111
hanford	handford	19	328	295
granville	glanville	19	330	502
glanvill	glanville	19	74	502
readhead	redhead	19	79	507
desjardin	desjardins	19	109	567
totten	totton	19	517	85
cockerell	cockerill	19	171	449
hobart	hobert	19	626	98
waghorne	waghorn	19	99	388
witty	whitty	19	340	339
lombardi	lombardo	19	424	438
bourg	bourque	19	265	483
rivest	rivet	19	100	259
sessions	session	19	574	83
fyffe	fyfe	19	238	503
scoggin	scoggins	19	154	588
mcguirk	mcgurk	19	251	263
whittam	whitham	19	211	417
pramstaller	kellum	19	65	365
minnick	minnich	19	417	283
farwell	farewell	19	359	96
berkeley	berkley	19	373	370
troxell	troxel	19	321	241
asbury	asberry	19	687	139
schramm	schram	19	447	307
ecklund	eklund	19	115	321
picken	pickin	19	366	124
hazelhurst	hazlehurst	19	128	142
hopcraft	hopcroft	19	110	129
willmore	wilmore	19	236	185
renault	renaud	19	116	668
whistler	whisler	19	237	182
eichorn	eichhorn	19	108	161
avant	avent	19	286	212
coggin	coggins	19	233	608
vorhees	voorhees	19	127	453
dalley	dally	19	338	280
bohannon	bohannan	19	663	178
morissette	morrissette	19	179	139
kissell	kissel	19	105	219
mortensen	mortenson	19	493	298
moloney	molony	19	690	140
fullwood	fulwood	19	209	100
mckenny	mckenney	19	244	559
mattingley	mattingly	19	153	670
ginsburg	ginsberg	19	213	254
shackelton	shackleton	19	73	679
waits	waites	19	324	329
gilley	gilly	19	580	91
ticknor	tickner	19	118	514
karnes	karns	19	354	233
augustine	augustin	19	475	181
hodgkin	hodgkins	19	173	634
gittings	gittins	19	245	532
sharratt	sherratt	19	246	402
macdougal	mcdougal	19	133	753
sabo	szabo	19	268	333
longstaff	langstaff	19	544	216
brearly	brearley	19	56	446
sievers	seivers	19	297	75
brees	breese	19	121	457
luckey	lucky	19	296	162
hagger	haggar	19	306	196
meads	meades	19	409	125
sisco	cisco	19	424	188
slaton	slayton	19	307	369
romaine	romain	19	181	201
wetton	whetton	19	231	173
greely	greeley	19	121	335
dunstan	dunstone	19	630	130
bramlett	bramlet	19	268	80
blanford	blandford	19	129	396
hooten	hooton	19	298	429
wilmer	willmer	19	238	113
dees	deese	19	625	235
boulet	boule	19	236	142
slavin	slaven	19	358	275
rayburn	rayborn	19	505	120
cortes	cortez	19	256	587
walcott	wolcott	19	271	564
mcandrew	mcandrews	19	434	192
sidebottom	sidebotham	19	412	159
acland	ackland	19	124	347
chestnut	chesnut	19	489	215
mowery	mowrey	19	433	175
burnsides	burnside	19	68	775
burbage	burbidge	19	220	394
hefner	heffner	19	478	378
troxel	troxell	19	241	321
bohanon	bohannon	19	135	663
mariner	marriner	19	207	225
swales	swailes	19	533	96
chambless	chambliss	19	172	298
erdman	erdmann	19	336	212
savoury	savory	19	69	402
handford	hanford	19	295	328
gard	guard	19	527	243
flannigan	flannagan	19	429	379
glendinning	glendenning	19	303	267
anscomb	anscombe	19	88	202
lasiter	lassiter	19	112	716
laroque	larocque	19	141	422
worboys	warboys	19	182	111
lasseter	lassiter	19	135	716
tonge	tong	19	434	453
pennel	pennell	19	88	679
warboys	worboys	19	111	182
stapp	stepp	19	320	524
profitt	proffitt	19	161	514
weekley	weekly	19	278	183
carol	caroll	19	272	262
fultz	fults	19	554	153
mullaney	mullany	19	321	96
westmoreland	westmorland	19	688	109
cottom	cottam	19	160	470
dymond	dimond	19	454	427
shiel	shiels	19	259	323
lombardo	lombardi	19	438	424
gwin	gwinn	19	341	373
dougall	dougal	19	222	145
cockcroft	cockroft	19	246	187
hafner	haffner	19	266	205
bohm	boehm	19	221	581
kiester	keister	19	61	258
brannan	branan	19	822	90
slavin	slevin	19	358	143
bryden	brydon	19	314	283
silverthorn	silverthorne	19	163	154
ingersol	ingersoll	19	93	569
tibbetts	tibbitts	19	660	182
farewell	farwell	19	96	359
wimberly	wimberley	19	378	132
darcey	darcy	19	121	736
edginton	edgington	19	153	422
dumond	dumont	19	162	622
thwaites	thwaite	19	536	174
rimington	rimmington	19	104	199
guimont	guimond	19	85	210
scholes	scoles	19	670	168
brainerd	brainard	19	168	368
valenti	valente	19	264	198
tolly	tolley	19	110	778
stannard	stanard	19	730	84
devenport	devonport	19	250	170
proffitt	proffit	19	514	139
larocque	laroque	19	422	141
horowitz	horwitz	19	403	207
burbidge	burbage	19	394	220
boykins	boykin	19	93	696
darke	dark	19	299	398
alcorn	allcorn	19	608	167
shedd	shed	18	264	134
witherspoon	weatherspoon	18	660	173
algood	allgood	18	55	395
woodberry	woodbury	18	142	657
pannell	pannel	18	603	81
pettyjohn	pettijohn	18	171	115
mass	maas	18	252	550
babington	babbington	18	224	119
burkinshaw	birkinshaw	18	175	153
edmund	edmond	18	234	479
tibbitts	tibbetts	18	182	660
sorrell	sorrel	18	686	109
hawksworth	hawkesworth	18	345	109
allgood	algood	18	395	55
anscombe	anscomb	18	202	88
piercey	piercy	18	194	632
nestor	nester	18	297	262
trudelle	trudel	18	59	307
hinz	hintz	18	263	361
silverman	silberman	18	640	153
cains	caines	18	141	329
cress	kress	18	362	382
mccomb	mccombe	18	533	135
robuck	roebuck	18	73	716
knock	nock	18	265	448
shackleton	shackelton	18	679	73
pacey	pacy	18	385	49
brackett	bracket	18	694	88
guttridge	gutteridge	18	155	479
hollingshead	hollinshead	18	387	271
dunkel	dunkle	18	134	258
greive	grieve	18	64	690
hohman	hohmann	18	154	150
cartledge	cartlidge	18	428	311
theis	thies	18	353	238
span	spann	18	85	477
herrman	herrmann	18	161	707
arundell	arundel	18	238	296
mcduff	macduff	18	204	101
stults	stultz	18	155	315
lawlor	lalor	18	658	209
musick	music	18	388	226
bracket	brackett	18	88	694
roan	roane	18	297	219
heal	heale	18	530	234
basket	baskett	18	113	229
blakley	blakeley	18	317	527
berkley	berkeley	18	370	373
macavoy	mcavoy	18	75	546
sellman	selman	18	174	371
logsdon	logston	18	565	96
maxim	cantelo	18	208	142
amey	amy	18	391	306
searls	searles	18	116	605
caster	castor	18	307	258
carty	carthy	18	635	179
welbourn	welbourne	18	118	111
sipe	sipes	18	365	380
pillar	piller	18	152	114
ruppert	rupert	18	266	523
trail	traill	18	351	160
gaylor	gayler	18	338	174
eccleston	ecclestone	18	383	157
brousseau	brosseau	18	257	195
dilly	dilley	18	136	580
berresford	berrisford	18	125	196
bigger	biggar	18	233	198
blenkinsop	blenkinsopp	18	234	69
mixon	mixson	18	590	81
hincks	hinks	18	117	317
duggar	dugger	18	105	501
mixson	mixon	18	81	590
wiest	weist	18	159	144
quinby	quimby	18	128	454
swailes	swales	18	96	533
callender	callendar	18	393	84
reams	reames	18	323	174
holz	holtz	18	225	524
utley	uttley	18	597	265
liversidge	liversedge	18	214	124
bengtsson	bengtson	18	517	176
sorrel	sorrell	18	109	686
beddingfield	bedingfield	18	132	238
salyers	salyer	18	238	354
brunette	brunet	18	215	445
mccrady	mccready	18	112	543
perks	perkes	18	736	110
speake	speak	18	199	228
harbor	harbour	18	124	517
tetrault	tetreault	18	125	223
keech	keach	18	408	134
eyres	eyers	18	360	216
fullmer	fulmer	18	166	527
grattan	gratton	18	189	499
radtke	radke	18	274	303
lumpkin	lumpkins	18	499	160
laport	laporte	18	62	514
laplant	laplante	18	141	564
kovach	kovacs	18	279	337
tacket	tackett	18	71	783
schriver	shriver	18	147	453
herrmann	herrman	18	707	161
treadway	treadaway	18	483	178
rivett	rivet	18	384	259
spradling	spradlin	18	237	368
merkle	merkel	18	256	399
caines	cains	18	329	141
wiffin	wiffen	18	69	203
stoltz	stolz	18	324	208
eliott	eliot	18	255	439
macnaughton	mcnaughton	18	135	733
deveraux	devereux	18	139	578
aitchison	aitcheson	18	469	130
bucknell	bucknall	18	245	215
evenson	evanson	18	347	171
seldon	selden	18	208	196
laurance	lawrance	18	146	472
madigan	maddigan	18	493	68
pigot	pigott	18	151	463
piercy	piercey	18	632	194
hitchins	hitchens	18	212	365
hintz	hinz	18	361	263
hambelton	hambleton	18	71	573
couzens	cozens	18	280	457
shulman	schulman	18	192	191
belding	belden	18	222	395
dorsett	dorset	18	430	145
doerr	dorr	18	354	472
whatmough	watmough	18	133	190
pannel	pannell	18	81	603
neve	neave	18	345	384
hillery	hillary	18	122	220
jacobsson	jakobsson	18	168	196
swinburne	swinburn	18	195	165
slagel	slagle	18	80	472
gittins	gittings	18	532	245
gallop	gollop	18	502	163
lansdown	lansdowne	18	197	111
mcfall	mcfalls	18	600	162
macdonell	mcdonell	18	167	380
blaney	blayney	18	475	156
kirwan	kirwin	18	399	232
gutteridge	guttridge	18	479	155
fulwood	fullwood	18	100	209
wiggington	wigginton	18	126	232
lockyear	lockyer	18	89	693
trickett	tricket	17	380	53
whitty	witty	17	339	340
moulder	molder	17	268	80
sturdevant	sturtevant	17	278	337
cart	carte	17	155	136
varga	vargo	17	250	232
bunny	bunney	17	114	244
liversedge	liversidge	17	124	214
alloway	allaway	17	236	178
pearcy	pearcey	17	329	206
bissel	bissell	17	86	675
sproule	sproul	17	284	320
stansbury	stansberry	17	399	197
kiss	kish	17	200	303
porteus	porteous	17	145	523
roderick	rodrick	17	582	68
pollitt	pollett	17	440	128
bitner	bittner	17	215	462
keiffer	kieffer	17	115	339
perlman	pearlman	17	149	166
tow	towe	17	184	175
sulley	sully	17	99	310
duquet	duquette	17	129	295
simonson	simonsen	17	483	225
hitchens	hitchins	17	365	212
eggleton	egleton	17	452	91
rowbotham	rowbottom	17	422	365
lowndes	lownds	17	362	91
mclane	mcclane	17	569	163
parfit	parfitt	17	54	717
tunks	tonks	17	205	552
heys	heyes	17	293	515
gainey	ganey	17	392	116
schick	shick	17	353	141
decarlo	dicarlo	17	171	112
bucknall	bucknell	17	215	245
stansberry	stansbury	17	197	399
desjardins	desjardin	17	567	109
benz	bentz	17	329	340
fults	fultz	17	153	554
gwyn	gwynn	17	238	398
kimbrough	kimbro	17	488	199
wolsey	woolsey	17	115	692
kaur	singh	17	120	542
cressey	cressy	17	217	135
deaver	dever	17	303	403
coot	coote	17	82	604
tiner	tyner	17	166	451
lobato	lovato	17	108	182
gaudreau	goudreau	17	293	138
zinck	zink	17	104	525
blain	blane	17	613	194
arsenault	arseneau	17	548	137
akroyd	ackroyd	17	113	504
nester	nestor	17	262	297
denys	denis	17	98	607
reiger	rieger	17	111	295
peglar	pegler	17	73	275
blodget	blodgett	17	82	602
drouin	derouin	17	307	98
eberhardt	eberhart	17	378	307
smellie	smillie	17	185	177
eakin	eakins	17	332	257
wendell	wendel	17	339	285
hobert	hobart	17	98	626
drain	drane	17	322	347
bartel	bartels	17	318	447
buell	buel	17	577	135
vallance	valance	17	438	75
rosier	rozier	17	381	203
freeston	freestone	17	89	461
mitton	mitten	17	373	223
brannigan	branigan	17	221	138
tremaine	tremain	17	177	221
puttock	puttick	17	238	176
seabrooke	seabrook	17	58	590
maughan	maugham	17	538	96
hyslop	hislop	17	380	419
widener	widner	17	281	233
kerwin	kirwin	17	335	232
morehouse	moorehouse	17	607	197
shed	shedd	17	134	264
gratton	graton	17	499	58
holtz	holz	17	524	225
wannamaker	wanamaker	17	122	170
gilly	gilley	17	91	580
capel	capell	17	379	235
sally	salley	17	167	208
higby	higbee	17	213	294
hazlehurst	hazelhurst	17	142	128
fairburn	fairbairn	17	226	502
seabrook	seabrooke	17	590	58
evenson	evensen	17	347	108
wakeley	wakely	17	170	235
shanahan	shannahan	17	721	99
audet	audette	17	372	145
willmer	wilmer	17	113	238
pedder	peddar	17	339	61
cockerell	cockrell	17	171	549
brandenburg	brandenberg	17	574	82
lavell	lavelle	17	179	485
hugget	huggett	17	53	442
goodyear	goodyer	17	623	155
brainard	brainerd	17	368	168
phoenix	phenix	17	312	120
hammell	hammel	17	166	369
haffner	hafner	17	205	266
jeffs	jeff	17	589	181
muncy	muncey	17	292	177
colbourne	colborne	17	279	158
rollinson	rolinson	17	519	82
steffens	steffen	17	254	466
kennet	kennett	17	72	574
sheil	shiel	17	154	259
veasey	veazey	17	287	175
gartner	gaertner	17	279	136
headley	headly	17	722	79
mcisaac	macisaac	17	210	113
faithful	faithfull	17	106	167
moorehouse	morehouse	17	197	607
gaudreault	gaudreau	17	99	293
laning	lanning	17	94	616
truitt	truett	17	544	210
baggot	baggott	17	86	300
bachelder	batchelder	17	146	528
cowdrey	cowdry	17	204	99
gracie	gracey	17	211	250
sigman	sigmon	17	246	235
sea	seay	17	103	716
hamersley	hammersley	17	72	367
chambliss	chambless	17	298	172
finerty	finnerty	17	69	356
horwitz	horowitz	17	207	403
gaudet	gaudette	17	436	161
montieth	monteith	17	89	448
maceachern	mceachern	17	134	379
merkel	merkle	17	399	256
osmon	osman	17	77	541
rivet	rivett	17	259	384
sully	sulley	17	310	99
mactavish	mctavish	17	81	240
marcot	marcotte	17	61	393
morrissette	morissette	17	139	179
wasson	wason	17	602	173
meades	meads	17	125	409
ousley	owsley	17	232	265
warham	wareham	17	128	564
bloor	bloore	17	467	106
michelson	mickelson	17	237	341
burkhardt	burkhard	17	547	127
emmerton	emerton	17	120	203
wieland	weiland	17	330	331
sorrels	sorrells	17	157	272
meany	meaney	17	133	235
neave	neve	17	384	345
bowring	bowering	17	323	192
crippen	crippin	17	338	59
mulvaney	mulvany	17	289	93
abels	ables	17	108	294
detweiler	detwiler	17	196	241
izard	izzard	17	211	389
glaser	glazer	17	485	197
ridgewell	ridgwell	17	169	90
northcutt	northcut	17	397	71
